Species,RA
Streptococcus infantarius,0.0
Streptococcus parasuis,0.0
Streptococcus gordonii,0.0
Streptococcus milleri,0.0
Streptococcus respiraculi,0.0
Streptococcus australis,0.0
Lactococcus cremoris,0.0
Lactococcus lactis,0.0
Exiguobacterium sp. N4-1P,0.0
Exiguobacterium sibiricum,0.0
Effusibacillus sp. skT53,0.0
Paenibacillus stellifer,0.0
Paenibacillus polymyxa,0.0
Paenibacillus cellulosilyticus,0.0
Paenibacillus cellulositrophicus,0.0
Paenibacillus physcomitrellae,0.0
Paenibacillus odorifer,0.0
Paenibacillus borealis,0.0
Paenibacillus brasilensis,0.0
Paenibacillus bovis,0.0
Paenibacillus swuensis,0.0
Paenibacillus baekrokdamisoli,0.0
Paenibacillus donghaensis,0.0
Paenibacillus jilunlii,0.0
Paenibacillus kribbensis,0.0
Paenibacillus protaetiae,0.0
Paenibacillus albus,0.0
Paenibacillus thiaminolyticus,0.0
Paenibacillus agaridevorans,0.0
Paenibacillus durus,0.0
Paenibacillus lycopersici,0.0
Paenibacillus chitinolyticus,0.0
Paenibacillus uliginis,0.0
Tumebacillus algifaecis,0.0
Paenibacillus psychroresistens,0.0
Paenibacillus sp. IHBB 10380,0.0
Paenibacillus sp. 32O-W,0.0
Paenibacillus sp. FSL P4-0081,0.0
Paenibacillus sp. E222,0.0
Paenibacillus sp. JNUCC-31,0.0
Paenibacillus sp. 37,0.0
Paenibacillus sp. Cedars,0.0
Paenibacillus sp. DCT19,0.0
Paenibacillus sp. UniB2,0.0
Paenibacillus sp. IHB B 3084,0.0
Paenibacillus sp. FSL R7-0273,0.0
Paenibacillus sp. PAMC21692,0.0
Paenibacillus xylanilyticus,0.0
Paenibacillus sonchi,0.0
Paenibacillus riograndensis,0.0
Paenibacillus sabinae,0.0
Paenibacillus tritici,0.0
Paenibacillus lentus,0.0
Paenibacillus alvei,0.0
Paenibacillus xylanexedens,0.0
Paenibacillus graminis,0.0
Paenibacillus beijingensis,0.0
Paenibacillus lutimineralis,0.0
Planococcus sp. MB-3u-03,0.0
Planococcus halocryophilus,0.0
Planococcus massiliensis,0.0
Planococcus rifietoensis,0.0
Planococcus maritimus,0.0
Planococcus versutus,0.0
Sporosarcina sp. Marseille-Q4063,0.0
Sporosarcina sp. P37,0.0
Sporosarcina sp. Te-1,0.0
Sporosarcina ureae,0.0
Ureibacillus thermosphaericus,0.0
Kurthia sp. 11kri321,0.0
Jeotgalibacillus malaysiensis,0.0
Solibacillus silvestris,0.0
Alicyclobacillus acidocaldarius,0.0
Alicyclobacillus sp. SO9,0.0
Alicyclobacillus sp. TC,0.0
Alicyclobacillus ferrooxydans,0.0
Tumebacillus avium,0.0
Planococcus sp. Y42,0.0
Planococcus antarcticus,0.0
Planococcus plakortidis,0.0
Cohnella sp. LGH,0.0
Paenibacillus antarcticus,0.0
Paenibacillus mucilaginosus,0.0
Paenibacillus yonginensis,0.0
Paenibacillus crassostreae,0.0
Paenibacillus peoriae,0.0
Paenibacillus rhizovicinus,0.0
Paenibacillus barcinonensis,0.0
Cohnella sp. MFER-1,0.0
Cohnella sp. KS 22,0.0
Aneurinibacillus soli,0.0
Cohnella abietis,0.0
Brevibacillus laterosporus,0.0
Brevibacillus sp. 7WMA2,0.0
Brevibacillus sp. SCSIO 07484,0.0
Brevibacillus choshinensis,0.0
Brevibacillus agri,0.0
Saccharibacillus brassicae,0.0
Aneurinibacillus sp. XH2,0.0
Ligilactobacillus animalis,0.0
Ligilactobacillus salivarius,0.0
Actinopolymorpha singaporensis,0.0
Peptoniphilus ivorii,0.0
Anaerococcus prevotii,0.0
Parvimonas micra,0.0
Helcococcus kunzii,0.0
Finegoldia magna,0.0
Tissierellia sp. JN-28,0.0
Gudongella oleilytica,0.0
Gottschalkia acidurici,0.0
Ndongobacter massiliensis,0.0
endosymbiont 'TC1' of Trimyema compressum,0.0
Bifidobacterium pseudocatenulatum,0.0
Bifidobacterium dentium,0.0
Bifidobacterium imperatoris,0.0
Bifidobacterium pullorum,0.0
Bifidobacterium angulatum,0.0
Bifidobacterium scardovii,0.0
Bifidobacterium lemurum,0.0
Bifidobacterium choerinum,0.0
Bifidobacterium eulemuris,0.0
Bifidobacterium animalis,0.0
Murdochiella vaginalis,0.0
Peptoniphilus harei,0.0
Bifidobacterium pseudolongum,0.0
Turicibacter sp. H121,0.0
Veillonella sp. S12025-13,0.0
Dialister hominis,0.0
Dialister massiliensis,0.0
Dialister pneumosintes,0.0
Acidaminococcus fermentans,0.0
Acidaminococcus intestini,0.0
Phascolarctobacterium sp. Marseille-Q4147,0.0
Phascolarctobacterium faecium,0.0
Erysipelatoclostridium ramosum,0.0
Faecalitalea cylindroides,0.0
Longibaculum sp. KGMB06250,0.0
Erysipelothrix sp. HDW6B,0.0
Erysipelothrix sp. HDW6C,0.0
Erysipelothrix larvae,0.0
Erysipelothrix piscisicarius,0.0
Erysipelothrix rhusiopathiae,0.0
Faecalibaculum rodentium,0.0
Intestinibaculum porci,0.0
Bulleidia sp. zg-1006,0.0
Bifidobacterium thermophilum,0.0
Bifidobacterium saguini,0.0
Companilactobacillus heilongjiangensis,0.0
Acidipropionibacterium jensenii,0.0
Nocardioides sp. JS614,0.0
Nocardioides sp. S5,0.0
Nocardioides sp. ZJ1313,0.0
Nocardioides sp. WS12,0.0
Nocardioides sp. LMS-CY,0.0
Nocardioides sp. zg-1228,0.0
Nocardioides sp. dk884,0.0
Nocardioides sp. CF8,0.0
Nocardioides euryhalodurans,0.0
Nocardioides seonyuensis,0.0
Nocardioides marinisabuli,0.0
Nocardioides piscis,0.0
Nocardioides ungokensis,0.0
Nocardioides mesophilus,0.0
Nocardioides houyundeii,0.0
Aeromicrobium marinum,0.0
Aeromicrobium choanae,0.0
Pimelobacter simplex,0.0
Friedmanniella luteola,0.0
Nocardioides humi,0.0
Acidipropionibacterium acidipropionici,0.0
Bifidobacterium subtile,0.0
Microlunatus sagamiharensis,0.0
Bifidobacterium asteroides,0.0
Gardnerella leopoldii,0.0
Gardnerella vaginalis,0.0
Parascardovia denticolens,0.0
Scardovia inopinata,0.0
Cutibacterium avidum,0.0
Cutibacterium modestum,0.0
Cutibacterium granulosum,0.0
Tessaracoccus sp. MC1865,0.0
Tessaracoccus defluvii,0.0
Tessaracoccus flavus,0.0
Arachnia propionica,0.0
Arachnia rubra,0.0
Brevilactibacter sp. MC1595,0.0
Propionimicrobium sp. Marseille-P3275,0.0
Propionibacterium australiense,0.0
Microlunatus phosphovorus,0.0
Microlunatus sp. KUDC0627,0.0
Microlunatus sp. Gsoil 973,0.0
Veillonella nakazawae,0.0
Veillonella dispar,0.0
Veillonella atypica,0.0
Weissella diestrammenae,0.0
Latilactobacillus graminis,0.0
Leuconostoc gelidum,0.0
Secundilactobacillus paracollinoides,0.0
Apilactobacillus bombintestini,0.0
Apilactobacillus kunkeei,0.0
Lactiplantibacillus pentosus,0.0
Lactiplantibacillus plantarum,0.0
Furfurilactobacillus rossiae,0.0
Oenococcus kitaharae,0.0
Loigolactobacillus backii,0.0
Loigolactobacillus coryniformis,0.0
Paucilactobacillus hokkaidonensis,0.0
Liquorilactobacillus mali,0.0
Liquorilactobacillus nagelii,0.0
Acetilactobacillus jinshanensis,0.0
Lapidilactobacillus dextrinicus,0.0
Fructilactobacillus sanfranciscensis,0.0
Bombilactobacillus bombi,0.0
Enterococcus casseliflavus,0.0
Latilactobacillus fuchuensis,0.0
Weissella ceti,0.0
Veillonella parvula,0.0
Weissella coleopterorum,0.0
Companilactobacillus farciminis,0.0
Companilactobacillus alimentarius,0.0
Companilactobacillus zhachilii,0.0
Companilactobacillus futsaii,0.0
Lentilactobacillus hilgardii,0.0
Lentilactobacillus parabuchneri,0.0
Lentilactobacillus buchneri,0.0
Lentilactobacillus kefiri,0.0
Limosilactobacillus reuteri,0.0
Limosilactobacillus fermentum,0.0
Limosilactobacillus pontis,0.0
Pediococcus acidilactici,0.0
Pediococcus pentosaceus,0.0
Pediococcus inopinatus,0.0
Pediococcus damnosus,0.0
Pediococcus claussenii,0.0
Schleiferilactobacillus harbinensis,0.0
Weissella hellenica,0.0
Weissella cibaria,0.0
Enterococcus saigonensis,0.0
Enterococcus sp. FDAARGOS_375,0.0
Enterococcus sp. FDAARGOS_553,0.0
Enterococcus avium,0.0
Marinilactibacillus sp. 15R,0.0
Dolosigranulum pigrum,0.0
Aerococcus urinae,0.0
Aerococcus urinaehominis,0.0
Aerococcus sanguinicola,0.0
Aerococcus christensenii,0.0
Abiotrophia defectiva,0.0
Selenomonas sp. oral taxon 478,0.0
Selenomonas sp. oral taxon 920,0.0
Selenomonas sp. Marseille-Q3039,0.0
Selenomonas sp. oral taxon 136,0.0
Selenomonas ruminantium,0.0
Selenomonas sputigena,0.0
Pectinatus frisingensis,0.0
Pelosinus fermentans,0.0
Pelosinus sp. UFO1,0.0
Sporomusa termitida,0.0
Methylomusa anaerophila,0.0
Veillonella rodentium,0.0
Jeotgalibaca dankookensis,0.0
Jeotgalibaca arthritidis,0.0
Jeotgalibaca ciconiae,0.0
Tetragenococcus osmophilus,0.0
Enterococcus cecorum,0.0
Enterococcus gilvus,0.0
Enterococcus faecalis,0.0
Enterococcus hirae,0.0
Enterococcus mundtii,0.0
Enterococcus durans,0.0
Enterococcus rotai,0.0
Tetragenococcus halophilus,0.0
Tetragenococcus koreensis,0.0
Carnobacterium sp. 17-4,0.0
Vagococcus penaei,0.0
Vagococcus carniphilus,0.0
Vagococcus zengguangii,0.0
Vagococcus hydrophili,0.0
Vagococcus coleopterorum,0.0
Melissococcus plutonius,0.0
Carnobacterium maltaromaticum,0.0
Carnobacterium divergens,0.0
Paenibacillus sp. URB8-2,0.0
Paenibacillus sp. HB172198,0.0
Paenibacillus sp. JZ16,0.0
Desulfitobacterium metallireducens,0.0
Desulfotomaculum nigrificans,0.0
Desulfotomaculum reducens,0.0
Desulfotomaculum ruminis,0.0
Desulfotomaculum ferrireducens,0.0
Desulfosporosinus meridiei,0.0
Desulfosporosinus orientis,0.0
Desulfosporosinus acidiphilus,0.0
Candidatus Formimonas warabiya,0.0
Dehalobacterium formicoaceticum,0.0
Desulfallas gibsoniae,0.0
Syntrophobotulus glycolicus,0.0
Thermoanaerosceptrum fracticalcis,0.0
Thermincola potens,0.0
Desulfofarcimen acetoxidans,0.0
Christensenella sp. Marseille-P3954,0.0
Christensenella minuta,0.0
Vallitalea guaymasensis,0.0
Vallitalea pronyensis,0.0
Petrocella atlantisensis,0.0
Desulfitobacterium dichloroeliminans,0.0
Desulfitobacterium dehalogenans,0.0
Symbiobacterium thermophilum,0.0
Desulfitobacterium hafniense,0.0
Candidatus Arthromitus sp. SFB-rat-Yit,0.0
Geosporobacter ferrireducens,0.0
Caloramator sp. E03,0.0
Crassaminicella sp. SY095,0.0
Hathewaya histolytica,0.0
Serpentinicella alkaliphila,0.0
Aminipila sp. CBA3637,0.0
Aminipila butyrica,0.0
Mogibacterium diversum,0.0
Mogibacterium pumilum,0.0
Carboxydocella thermautotrophica,0.0
Thermaerobacter marianensis,0.0
Eubacterium callanderi,0.0
Eubacterium maltosivorans,0.0
[Eubacterium] cellulosolvens,0.0
Alkalibacter sp. ES005,0.0
Acetobacterium woodii,0.0
Acetobacterium sp. KB-1,0.0
Dehalobacter restrictus,0.0
Syntrophothermus lipocalidus,0.0
Heliomicrobium modesticaldum,0.0
Paenibacillus sp. FSL R5-0345,0.0
Bacillus siamensis,0.0
Bacillus spizizenii,0.0
Bacillus paralicheniformis,0.0
Bacillus sonorensis,0.0
Bacillus licheniformis,0.0
Bacillus sp. JS,0.0
Bacillus sp. MD-5,0.0
Bacillus sp. LJBS06,0.0
Bacillus sp. WR11,0.0
Bacillus sp. NSP9.1,0.0
Bacillus sp. PAMC26543,0.0
Bacillus sp. DM2,0.0
Bacillus sp. YP1,0.0
Bacillus sp. FJAT-14266,0.0
Bacillus sp. OxB-1,0.0
Bacillus sp. CS13,0.0
Bacillus sp. FJAT-42376,0.0
Bacillus sp. HNA3,0.0
Bacillus sp. PAMC26568,0.0
Bacillus sp. BD59S,0.0
Bacillus atrophaeus,0.0
Bacillus amyloliquefaciens,0.0
Mahella australiensis,0.0
Koleobacter methoxysyntrophicus,0.0
Moorella thermoacetica,0.0
Moorella glycerini,0.0
Ammonifex degensii,0.0
Carboxydothermus hydrogenoformans,0.0
Caldicellulosiruptor owensensis,0.0
Caldicellulosiruptor changbaiensis,0.0
Caldicellulosiruptor sp. YA01,0.0
Caldicellulosiruptor saccharolyticus,0.0
Caldicellulosiruptor obsidiansis,0.0
Caldicellulosiruptor lactoaceticus,0.0
Thermoanaerobacterium sp. RBIITD,0.0
Thermoanaerobacterium thermosaccharolyticum,0.0
Thermoanaerobacterium xylanolyticum,0.0
Thermodesulfobium acidiphilum,0.0
Halocella sp. SP3-1,0.0
Acetohalobium arabaticum,0.0
Anoxybacter fermentans,0.0
Thermosediminibacter oceani,0.0
Biomaibacter acetigenes,0.0
Alkaliphilus metalliredigens,0.0
Alkaliphilus oremlandii,0.0
Sarcina sp. JB2,0.0
Caproiciproducens sp. 7D4C2,0.0
Ruminococcus bicirculans,0.0
Ruminococcus champanellensis,0.0
Ruminococcus albus,0.0
Ruminococcus sp. JE7A12,0.0
Solibaculum mannosilyticum,0.0
Acutalibacter muris,0.0
Caproicibacterium amylolyticum,0.0
Monoglobus pectinilyticus,0.0
Acetivibrio thermocellus,0.0
Acetivibrio saccincola,0.0
Acetivibrio clariflavus,0.0
Ruminiclostridium herbifermentans,0.0
Ruminiclostridium cellulolyticum,0.0
Ethanoligenens harbinense,0.0
Pseudoclostridium thermosuccinogenes,0.0
Mageeibacillus indolicus,0.0
Thermoclostridium stercorarium,0.0
Filifactor alocis,0.0
Romboutsia sp. CE17,0.0
Caproiciproducens sp. NJN-50,0.0
Oscillibacter valericigenes,0.0
Clostridium fermenticellae,0.0
Oscillibacter sp. MM35,0.0
Blautia sp. LZLJ-3,0.0
[Clostridium] hylemonae,0.0
Lachnoclostridium phytofermentans,0.0
Coprococcus sp. ART55/1,0.0
Lacrimispora sphenoides,0.0
Butyrivibrio fibrisolvens,0.0
Butyrivibrio proteoclasticus,0.0
Butyrivibrio hungatei,0.0
Anaerocolumna cellulosilytica,0.0
Anaerocolumna sedimenticola,0.0
Anaerocolumna sp. CTTW,0.0
Lachnospira eligens,0.0
Cellulosilyticum lentocellum,0.0
Cellulosilyticum sp. WCF-2,0.0
Herbinix luporum,0.0
Lachnoanaerobaculum umeaense,0.0
Pseudobutyrivibrio xylanivorans,0.0
Anaerotignum propionicum,0.0
Oscillibacter sp. NSJ-62,0.0
Romboutsia hominis,0.0
Romboutsia ilealis,0.0
Peptacetobacter hiranonis,0.0
Peptoclostridium acidaminophilum,0.0
Clostridium scatologenes,0.0
Clostridium cellulovorans,0.0
Clostridium carboxidivorans,0.0
Clostridium isatidis,0.0
Clostridium sporogenes,0.0
Clostridium argentinense,0.0
Clostridium taeniosporum,0.0
Clostridium kluyveri,0.0
Clostridium saccharobutylicum,0.0
Clostridium gasigenes,0.0
Clostridium chauvoei,0.0
Clostridium tetani,0.0
Clostridium intestinale,0.0
Clostridium tyrobutyricum,0.0
Clostridium bornimense,0.0
Clostridium cochlearium,0.0
Clostridium autoethanogenum,0.0
Clostridium septicum,0.0
Clostridium novyi,0.0
Clostridium acetobutylicum,0.0
Clostridium aceticum,0.0
Clostridium thermarum,0.0
Clostridium sp. 001,0.0
Acetoanaerobium sticklandii,0.0
Paraclostridium bifermentans,0.0
Clostridium sp. SY8519,0.0
Clostridium sp. C1,0.0
Clostridium sp. AWRP,0.0
Clostridium sp. BNL1100,0.0
Clostridium sp. 'deep sea',0.0
Clostridium sp. MF28,0.0
Clostridium sp. CT4,0.0
Clostridium beijerinckii,0.0
Clostridium sp. JN-9,0.0
Clostridium sp. DL-VIII,0.0
Clostridium sp. JN-1,0.0
Clostridium botulinum,0.0
Clostridium drakei,0.0
Clostridium butyricum,0.0
Clostridium saccharoperbutylacetonicum,0.0
Clostridium formicaceticum,0.0
Bacillus sp. DSL-17,0.0
Bacillus sp. Y1,0.0
Bacillus sp. X1(2014),0.0
Psychrobacillus sp. INOP01,0.0
Oceanobacillus iheyensis,0.0
Terribacillus goriensis,0.0
Terribacillus aidingensis,0.0
Pradoshia sp. D12,0.0
Lentibacillus amyloliquefaciens,0.0
Lentibacillus sp. CBA3610,0.0
Anaerobacillus isosaccharinicus,0.0
Amphibacillus xylanus,0.0
Pontibacillus sp. ALD_SL1,0.0
Pontibacillus sp. HMF3514,0.0
Gracilibacillus sp. SCU50,0.0
Lederbergia lentus,0.0
Radiobacillus deserti,0.0
Staphylococcus cohnii,0.0
Staphylococcus hominis,0.0
Staphylococcus sp. SB1-57,0.0
Staphylococcus sp. M0911,0.0
Staphylococcus capitis,0.0
Staphylococcus saprophyticus,0.0
Oceanobacillus kimchii,0.0
Psychrobacillus sp. AK 1817,0.0
Anoxybacillus sp. PDR2,0.0
Psychrobacillus glaciei,0.0
Evansella cellulosilytica,0.0
Sediminibacillus sp. DP4-553-S,0.0
Bacillus oleronius,0.0
Bacillus sporothermodurans,0.0
Bacillus vini,0.0
Salicibibacter cibi,0.0
Salicibibacter kimchii,0.0
Parageobacillus thermoglucosidasius,0.0
Parageobacillus genomosp. 1,0.0
Caldibacillus thermoamylovorans,0.0
Salimicrobium jeotgali,0.0
Mesobacillus jeotgali,0.0
Mesobacillus foraminis,0.0
Cytobacillus kochii,0.0
Cytobacillus oceanisediminis,0.0
Cytobacillus gottheilii,0.0
Cytobacillus ciccensis,0.0
Halobacillus halophilus,0.0
Halobacillus mangrovi,0.0
Staphylococcus equorum,0.0
Staphylococcus delphini,0.0
Staphylococcus pseudintermedius,0.0
Staphylococcus lugdunensis,0.0
Mammaliicoccus fleurettii,0.0
Mammaliicoccus lentus,0.0
Mammaliicoccus stepanovicii,0.0
Macrococcus bohemicus,0.0
Macrococcus caseolyticus,0.0
Macrococcus canis,0.0
Macrococcus sp. IME1552,0.0
Abyssicoccus albus,0.0
Jeotgalicoccus sp. WY2,0.0
Salinicoccus halodurans,0.0
Paenibacillus sp. FSL R5-0912,0.0
Paenibacillus sp. CAA11,0.0
Paenibacillus sp. BIHB4019,0.0
Paenibacillus sp. FSL R7-0331,0.0
Paenibacillus sp. TB2019,0.0
Paenibacillus sp. FSL H7-0737,0.0
Paenibacillus sp. JDR-2,0.0
Paenibacillus sp. FSL H7-0357,0.0
Paenibacillus sp. B01,0.0
Mammaliicoccus vitulinus,0.0
Mammaliicoccus sciuri,0.0
Staphylococcus kloosii,0.0
Staphylococcus pseudoxylosus,0.0
Staphylococcus agnetis,0.0
Staphylococcus xylosus,0.0
Staphylococcus simiae,0.0
Staphylococcus caprae,0.0
Staphylococcus pettenkoferi,0.0
Staphylococcus carnosus,0.0
Staphylococcus simulans,0.0
Staphylococcus chromogenes,0.0
Staphylococcus saccharolyticus,0.0
Staphylococcus lloydii,0.0
Staphylococcus arlettae,0.0
Staphylococcus pasteuri,0.0
Staphylococcus schweitzeri,0.0
Staphylococcus warneri,0.0
Staphylococcus auricularis,0.0
Staphylococcus argenteus,0.0
Staphylococcus nepalensis,0.0
Staphylococcus schleiferi,0.0
Anoxybacillus kamchatkensis,0.0
Anoxybacillus flavithermus,0.0
Bacillus sp. FJAT-22090,0.0
Bacillus wiedmannii,0.0
Bacillus paranthracis,0.0
Bacillus luti,0.0
Bacillus sp. HBCD-sjtu,0.0
Bacillus glycinifermentans,0.0
Bacillus intestinalis,0.0
Bacillus gobiensis,0.0
Bacillus pumilus,0.0
Bacillus beveridgei,0.0
Bacillus altitudinis,0.0
Bacillus safensis,0.0
Bacillus haikouensis,0.0
Bacillus freudenreichii,0.0
Bacillus methanolicus,0.0
Bacillus dafuensis,0.0
Bacillus weihaiensis,0.0
Bacillus infantis,0.0
Bacillus xiamenensis,0.0
Bacillus smithii,0.0
Bacillus haynesii,0.0
Bacillus toyonensis,0.0
Bacillus anthracis,0.0
Fictibacillus phosphorivorans,0.0
Bacillus mycoides,0.0
Bacillus sp. V3,0.0
Bacillus sp. S3,0.0
Bacillus sp. FJAT-18017,0.0
Bacillus sp. N1-1,0.0
Bacillus sp. 1NLA3E,0.0
Bacillus sp. THAF10,0.0
Bacillus sp. HD4P25,0.0
Bacillus sp. LJBV19,0.0
Bacillus sp. LM 4-2,0.0
Bacillus sp. FJAT-45348,0.0
Bacillus sp. WP8,0.0
Bacillus sp. SDLI1,0.0
Bacillus sp. SB49,0.0
Bacillus sp. KH172YL63,0.0
Bacillus sp. KBS0812,0.0
Bacillus cytotoxicus,0.0
Bacillus cereus,0.0
Bacillus thuringiensis,0.0
Bacillus pseudomycoides,0.0
[Brevibacterium] frigoritolerans,0.0
Geobacillus subterraneus,0.0
Geobacillus thermoleovorans,0.0
Geobacillus stearothermophilus,0.0
Lysinibacillus sp. SGAir0095,0.0
Lysinibacillus sp. 2017,0.0
Lysinibacillus sphaericus,0.0
Lysinibacillus timonensis,0.0
Lysinibacillus fusiformis,0.0
Bacillus marisflavi,0.0
Rossellomorea vietnamensis,0.0
Alkalihalobacillus clausii,0.0
Alkalihalobacillus halodurans,0.0
Alkalihalobacillus miscanthi,0.0
Alkalihalobacillus pseudofirmus,0.0
Alkalihalobacillus gibsonii,0.0
Alkalihalobacillus krulwichiae,0.0
Bacillus cohnii,0.0
Bacillus horikoshii,0.0
Bacillus circulans,0.0
Neobacillus cucumis,0.0
Neobacillus mesonae,0.0
Fictibacillus arsenicus,0.0
Lysinibacillus sp. FJAT-51161,0.0
Lysinibacillus parviboronicapiens,0.0
Metabacillus litoralis,0.0
Virgibacillus phasianinus,0.0
Geobacillus sp. 46C-IIa,0.0
Geobacillus sp. JS12,0.0
Geobacillus genomosp. 3,0.0
Priestia megaterium,0.0
Priestia flexa,0.0
Priestia filamentosa,0.0
Virgibacillus sp. SK37,0.0
Virgibacillus sp. MSP4-1,0.0
Virgibacillus pantothenticus,0.0
Metabacillus sp. cB07,0.0
Virgibacillus halodenitrificans,0.0
Virgibacillus dokdonensis,0.0
Weizmannia coagulans,0.0
Peribacillus psychrosaccharolyticus,0.0
Peribacillus muralis,0.0
Peribacillus butanolivorans,0.0
Peribacillus simplex,0.0
Metabacillus sp. KUDC1714,0.0
Kribbella flavida,0.0
Rothia mucilaginosa,0.0
Pseudomonas sp. SNU WT1,0.0
Spiroplasma clarkii,0.0
Acholeplasma axanthum,0.0
Acholeplasma hippikon,0.0
Acholeplasma palmae,0.0
Fimbriimonas ginsengisoli,0.0
Escherichia sp. SCLE84,0.0
Citrobacter freundii,0.0
Citrobacter werkmanii,0.0
Citrobacter portucalensis,0.0
Citrobacter freundii complex sp. CFNIH2,0.0
Citrobacter freundii complex sp. CFNIH9,0.0
Citrobacter braakii,0.0
Citrobacter sedlakii,0.0
Citrobacter youngae,0.0
Citrobacter sp. RHB25-C09,0.0
Citrobacter sp. R56,0.0
Citrobacter sp. LY-1,0.0
Citrobacter sp. Y3,0.0
Citrobacter sp. FDAARGOS_156,0.0
Citrobacter sp. BDA59-3,0.0
Spiroplasma corruscae,0.0
Mesoplasma chauliocola,0.0
Citrobacter sp. MGH 55,0.0
Mesoplasma syrphidae,0.0
Deinococcus radiodurans,0.0
Deinococcus geothermalis,0.0
Thermus thermophilus,0.0
Thermus oshimai,0.0
Marinithermus hydrothermalis,0.0
Meiothermus ruber,0.0
Mycoplasma anserisalpingitidis,0.0
Mycoplasma sp. OR1901,0.0
Mycoplasma sp. 1654_15,0.0
Mycoplasma sp. (ex Biomphalaria glabrata),0.0
Candidatus Mycoplasma haemolamae,0.0
Mycoplasma gallisepticum,0.0
Mycoplasma capricolum,0.0
Mycoplasma yeatsii,0.0
Mycoplasma columborale,0.0
Mycoplasma maculosum,0.0
Mycoplasma gallinaceum,0.0
Mycoplasma bovirhinis,0.0
Ureaplasma diversum,0.0
Citrobacter sp. CRE-46,0.0
Citrobacter sp. RHBSTW-00986,0.0
Enterobacter mori,0.0
Enterobacter cancerogenus,0.0
Enterobacter asburiae,0.0
Enterobacter ludwigii,0.0
Enterobacter chengduensis,0.0
Enterobacter chuandaensis,0.0
Enterobacter cloacae complex sp.,0.0
Enterobacter cloacae complex sp. ECNIH7,0.0
Enterobacter sp. RHBSTW-00994,0.0
Enterobacter sp. R4-368,0.0
Enterobacter sp. JUb54,0.0
Enterobacter sp. E76,0.0
Enterobacter sp. SA187,0.0
Enterobacter sp. RHBSTW-00175,0.0
Enterobacter sp. 638,0.0
Enterobacter sp. RHB15-C17,0.0
Enterobacter sp. SGAir0187,0.0
Enterobacter sp. N18-03635,0.0
Enterobacter sp. HK169,0.0
Enterobacter sp. RHBSTW-00422,0.0
Enterobacter sp. DSM 30060,0.0
Enterobacter kobei,0.0
Enterobacter roggenkampii,0.0
Citrobacter sp. RHBSTW-00599,0.0
Enterobacter hormaechei,0.0
Citrobacter sp. RHBSTW-00881,0.0
Citrobacter sp. RHB35-C21,0.0
Citrobacter sp. LUTT5,0.0
Citrobacter sp. RHBSTW-00570,0.0
Citrobacter sp. CF971,0.0
Citrobacter sp. CFNIH10,0.0
Citrobacter farmeri,0.0
Citrobacter tructae,0.0
Citrobacter amalonaticus,0.0
Citrobacter rodentium,0.0
Citrobacter telavivum,0.0
Citrobacter koseri,0.0
Citrobacter pasteurii,0.0
Citrobacter cronae,0.0
Shigella boydii,0.0
Shigella dysenteriae,0.0
Shigella flexneri,0.0
Shigella sonnei,0.0
Enterobacter cloacae,0.0
Deinococcus irradiatisoli,0.0
Deinococcus peraridilitoris,0.0
Deinococcus deserti,0.0
Thermosynechococcus sp. NK55a,0.0
Cyanobium sp. NIES-981,0.0
Pseudanabaena sp. ABRG5-3,0.0
Pseudanabaena sp. PCC 7367,0.0
Synechocystis sp. PCC 7338,0.0
Prochlorococcus marinus,0.0
Leptolyngbya sp. NIES-3755,0.0
Leptolyngbya sp. 15MV,0.0
Halomicronema hongdechloris,0.0
Nostoc sp. NIES-4103,0.0
Nostoc sp. UHCC 0702,0.0
Nostoc sp. NIES-2111,0.0
Nostoc sp. PCC 7107,0.0
Nostoc sp. TCL26-01,0.0
Nostoc sp. 'Peltigera membranacea cyanobiont' N6,0.0
Nostoc punctiforme,0.0
Nostoc linckia,0.0
Nostoc sphaeroides,0.0
Nostoc piscinale,0.0
Anabaena sp. WA102,0.0
Cyanobium gracile,0.0
Synechococcus elongatus,0.0
Deinococcus actinosclerus,0.0
Synechococcus sp. RS9909,0.0
Berryella intestinalis,0.0
Denitrobacterium detoxificans,0.0
Cryptobacterium curtum,0.0
Rubrobacter xylanophilus,0.0
Rubrobacter sp. SCSIO 52909,0.0
Baekduia soli,0.0
Acidimicrobium ferrooxidans,0.0
Egicoccus halophilus,0.0
Conexibacter woesei,0.0
Synechococcus sp. PCC 7336,0.0
Synechococcus sp. JA-2-3B'a(2-13),0.0
Synechococcus sp. PCC 6312,0.0
Synechococcus sp. A15-62,0.0
Synechococcus sp. CC9902,0.0
Synechococcus sp. CB0101,0.0
Synechococcus sp. TAK9802,0.0
Synechococcus sp. CBW1004,0.0
Synechococcus sp. PROS-7-1,0.0
Synechococcus sp. SynAce01,0.0
Dolichospermum compactum,0.0
Dolichospermum flos-aquae,0.0
Calothrix sp. PCC 7507,0.0
Calothrix sp. NIES-3974,0.0
Gloeobacteraceae cyanobacterium 'cyano 109',0.0
Chroococcidiopsis thermalis,0.0
Dehalogenimonas formicexedens,0.0
Dehalogenimonas sp. GP,0.0
Dehalogenimonas lykanthroporepellens,0.0
Dehalococcoides mccartyi,0.0
Anaerolinea thermophila,0.0
Anaerolinea sp. 'rifampicinis',0.0
Pelolinea submarina,0.0
Roseiflexus castenholzii,0.0
Ktedonosporobacter rubrisoli,0.0
